prob,start_date_round
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
0.9998771229876231,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
1.860638301371758e-05,2018-01-28 12:00:00
1.860638301371758e-05,2018-01-28 12:00:00
4.4062063092427214e-08,2018-01-28 12:00:00
1.860638301371758e-05,2018-01-28 12:00:00
1.860638301371758e-05,2018-01-28 12:00:00
1.1808738839334658e-10,2018-01-28 12:00:00
1.860638301371758e-05,2018-01-28 12:00:00
2.9916373822046467e-07,2018-01-28 12:00:00
1.860638301371758e-05,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
0.9857806827155094,2018-01-28 12:00:00
1.1808738839334658e-10,2018-01-28 12:00:00
7.71817670124225e-09,2018-01-28 12:00:00
4.851757315591924e-06,2018-01-28 12:00:00
1.0365130982258416e-07,2018-01-28 12:00:00
5.418006715908561e-10,2018-01-28 12:00:00
1.2469172671833727e-11,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.950615279876999e-09,2018-01-28 12:00:00
2.950615279876999e-09,2018-01-28 12:00:00
2.950615279876999e-09,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
1.1808738839334658e-10,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
0.28695831953865886,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
1.0365130982258416e-07,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
1.0365130982258416e-07,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
1.0365130982258416e-07,2018-01-28 12:00:00
2.950615279876999e-09,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.8387158125553393e-05,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
2.688505287266814e-13,2018-01-28 12:00:00
1.4524735122413334e-05,2018-01-28 12:00:00
1.0365130982258416e-07,2018-01-28 12:00:00
1.860638301371758e-05,2018-01-28 15:00:00
0.001522624322667333,2018-01-28 15:00:00
1.0365130982258416e-07,2018-01-28 15:00:00
0.007813786002756581,2018-01-28 15:00:00
4.701153517371164e-08,2018-01-28 15:00:00
2.950615279876999e-09,2018-01-28 15:00:00
0.001522624322667333,2018-01-28 15:00:00
2.1733189232039176e-10,2018-01-28 15:00:00
8.054333328075264e-09,2018-01-28 15:00:00
1.4524735122413334e-05,2018-01-28 15:00:00
0.06384570721958818,2018-01-28 15:00:00
0.001522624322667333,2018-01-28 15:00:00
2.5067022783553368e-06,2018-01-28 15:00:00
2.950615279876999e-09,2018-01-28 15:00:00
1.4524735122413334e-05,2018-01-28 15:00:00
9.719051492737684e-07,2018-01-28 15:00:00
1.1808738839334658e-10,2018-01-28 15:00:00
5.119375882046118e-05,2018-01-28 15:00:00
0.001522624322667333,2018-01-28 15:00:00
2.592885727735868e-10,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
1.5393935645985554e-07,2018-01-28 15:00:00
2.0154096437121627e-09,2018-01-28 15:00:00
9.362059721757622e-08,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
0.00010211966512812565,2018-01-28 15:00:00
0.00010211966512812565,2018-01-28 15:00:00
0.00010211966512812565,2018-01-28 15:00:00
1.5393935645985554e-07,2018-01-28 15:00:00
0.9853169874582269,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
9.719051492737684e-07,2018-01-28 15:00:00
2.088650570570999e-05,2018-01-28 15:00:00
6.8163690843791365e-09,2018-01-28 15:00:00
6.512914351409065e-06,2018-01-28 15:00:00
6.512914351409065e-06,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
1.935668610775217e-10,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
9.719051492737684e-07,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
0.06384570721958818,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
7.804928890355365e-14,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
1.0365130982258416e-07,2018-01-28 15:00:00
6.8163690843791365e-09,2018-01-28 15:00:00
1.3812747642365201e-09,2018-01-28 15:00:00
0.001522624322667333,2018-01-28 15:00:00
1.3812747642365201e-09,2018-01-28 15:00:00
0.9998771229876231,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
0.9987628449520867,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
2.2738034172668595e-08,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
6.39813552620761e-09,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
2.688505287266814e-13,2018-01-28 15:00:00
2.592885727735868e-10,2018-01-28 15:00:00
2.1733189232039176e-10,2018-01-28 18:00:00
3.0898987436390524e-08,2018-01-28 18:00:00
2.688505287266814e-13,2018-01-28 18:00:00
0.990984121936557,2018-01-28 18:00:00
0.990984121936557,2018-01-28 18:00:00
0.990984121936557,2018-01-28 18:00:00
2.688505287266814e-13,2018-01-28 18:00:00
9.719051492737684e-07,2018-01-28 18:00:00
0.990984121936557,2018-01-28 18:00:00
1.935668610775217e-10,2018-01-28 18:00:00
0.990984121936557,2018-01-28 18:00:00
0.9999999974088039,2018-01-28 18:00:00
7.276296393455773e-13,2018-01-28 18:00:00
0.4648105698832427,2018-01-28 18:00:00
7.276296393455773e-13,2018-01-28 18:00:00
7.276296393455773e-13,2018-01-28 18:00:00
7.276296393455773e-13,2018-01-28 18:00:00
0.990984121936557,2018-01-28 21:00:00
0.06384570721958818,2018-01-29 00:00:00
1.935668610775217e-10,2018-01-29 00:00:00
0.9991548741192522,2018-01-29 00:00:00
0.06384570721958818,2018-01-29 03:00:00
0.06384570721958818,2018-01-29 03:00:00
0.06384570721958818,2018-01-29 03:00:00
4.851757315591924e-06,2018-01-29 03:00:00
0.06384570721958818,2018-01-29 06:00:00
1.1455811740875532e-07,2018-01-29 06:00:00
0.06384570721958818,2018-01-29 06:00:00
0.999990469156301,2018-01-29 06:00:00
0.016504796128036705,2018-01-29 06:00:00
0.9845438550606511,2018-01-29 06:00:00
0.9994885853148165,2018-01-29 06:00:00
0.06384570721958818,2018-01-29 06:00:00
2.688505287266814e-13,2018-01-29 09:00:00
1.199990115825604e-08,2018-01-29 09:00:00
2.9916373822046467e-07,2018-01-29 09:00:00
0.9987628449520867,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.999999830909515,2018-01-29 12:00:00
0.06384570721958818,2018-01-29 15:00:00
0.06384570721958818,2018-01-29 15:00:00
0.06384570721958818,2018-01-29 15:00:00
2.688505287266814e-13,2018-01-29 15:00:00
2.688505287266814e-13,2018-01-29 15:00:00
2.688505287266814e-13,2018-01-29 15:00:00
2.688505287266814e-13,2018-01-29 15:00:00
2.688505287266814e-13,2018-01-29 15:00:00
1.8430739346033934e-08,2018-01-29 18:00:00
2.688505287266814e-13,2018-01-29 21:00:00
0.228816895654979,2018-01-29 21:00:00
0.0005953730320643215,2018-01-29 21:00:00
0.9870999350771805,2018-01-30 00:00:00
0.06384570721958818,2018-01-30 00:00:00
0.06384570721958818,2018-01-30 00:00:00
0.06384570721958818,2018-01-30 00:00:00
0.06384570721958818,2018-01-30 00:00:00
0.06384570721958818,2018-01-30 00:00:00
0.05434429334165868,2018-01-30 03:00:00
0.05434429334165868,2018-01-30 03:00:00
0.8166476897442406,2018-01-30 06:00:00
0.06384570721958818,2018-01-30 06:00:00
0.06384570721958818,2018-01-30 06:00:00
0.9999379402587898,2018-01-30 09:00:00
3.663595296799643e-12,2018-01-30 12:00:00
0.9978931108515064,2018-01-30 12:00:00
0.1253262013800634,2018-01-30 15:00:00
0.011710925539541069,2018-01-30 18:00:00
0.0503757504962844,2018-01-30 21:00:00
2.7017259214368966e-11,2018-01-31 00:00:00
1.0365130982258416e-07,2018-01-31 00:00:00
3.369110172333828e-16,2018-01-31 00:00:00
1.3456687481062278e-10,2018-01-31 00:00:00
1.3456687481062278e-10,2018-01-31 00:00:00
2.9171651771896763e-10,2018-01-31 00:00:00
1.0993411256211994e-06,2018-01-31 00:00:00
0.001522624322667333,2018-01-31 00:00:00
2.688505287266814e-13,2018-01-31 00:00:00
0.001522624322667333,2018-01-31 00:00:00
1.0993411256211994e-06,2018-01-31 00:00:00
8.10858129928069e-09,2018-01-31 00:00:00
2.688505287266814e-13,2018-01-31 00:00:00
2.688505287266814e-13,2018-01-31 00:00:00
0.11252330818255625,2018-01-31 00:00:00
1.7405677489783893e-06,2018-01-31 00:00:00
2.1733189232039176e-10,2018-01-31 00:00:00
0.0003130234616690949,2018-01-31 00:00:00
5.502379498592882e-10,2018-01-31 03:00:00
2.688505287266814e-13,2018-01-31 03:00:00
2.688505287266814e-13,2018-01-31 03:00:00
3.385220963447789e-11,2018-01-31 03:00:00
1.0993411256211994e-06,2018-01-31 03:00:00
3.04561054843424e-09,2018-01-31 03:00:00
1.935668610775217e-10,2018-01-31 03:00:00
2.688505287266814e-13,2018-01-31 03:00:00
0.9914100029901475,2018-01-31 03:00:00
2.688505287266814e-13,2018-01-31 03:00:00
2.688505287266814e-13,2018-01-31 03:00:00
1.935668610775217e-10,2018-01-31 03:00:00
1.0993411256211994e-06,2018-01-31 03:00:00
0.001522624322667333,2018-01-31 03:00:00
2.688505287266814e-13,2018-01-31 03:00:00
2.688505287266814e-13,2018-01-31 03:00:00
2.4875217873207e-15,2018-01-31 03:00:00
2.688505287266814e-13,2018-01-31 03:00:00
0.001522624322667333,2018-01-31 03:00:00
0.001522624322667333,2018-01-31 03:00:00
3.663595296799643e-12,2018-01-31 03:00:00
0.00013869728371351258,2018-01-31 03:00:00
0.00013869728371351258,2018-01-31 03:00:00
1.0365130982258416e-07,2018-01-31 03:00:00
1.0993411256211994e-06,2018-01-31 03:00:00
1.935668610775217e-10,2018-01-31 03:00:00
0.00013869728371351258,2018-01-31 03:00:00
0.00013869728371351258,2018-01-31 03:00:00
0.00013869728371351258,2018-01-31 03:00:00
0.00013869728371351258,2018-01-31 03:00:00
0.00013869728371351258,2018-01-31 03:00:00
0.00013869728371351258,2018-01-31 03:00:00
0.00013869728371351258,2018-01-31 03:00:00
0.00013869728371351258,2018-01-31 03:00:00
0.00013869728371351258,2018-01-31 03:00:00
0.00013869728371351258,2018-01-31 03:00:00
1.0993411256211994e-06,2018-01-31 03:00:00
9.17085381521144e-05,2018-01-31 03:00:00
1.6032231365448676e-11,2018-01-31 03:00:00
2.688505287266814e-13,2018-01-31 03:00:00
4.6163408828700486e-06,2018-01-31 03:00:00
1.6032231365448676e-11,2018-01-31 03:00:00
4.6163408828700486e-06,2018-01-31 03:00:00
0.001522624322667333,2018-01-31 03:00:00
1.6032231365448676e-11,2018-01-31 03:00:00
2.9916373822046467e-07,2018-01-31 03:00:00
0.001522624322667333,2018-01-31 03:00:00
2.9916373822046467e-07,2018-01-31 03:00:00
2.950615279876999e-09,2018-01-31 03:00:00
0.001522624322667333,2018-01-31 03:00:00
1.935668610775217e-10,2018-01-31 03:00:00
2.950615279876999e-09,2018-01-31 03:00:00
0.001522624322667333,2018-01-31 03:00:00
2.9916373822046467e-07,2018-01-31 03:00:00
2.9916373822046467e-07,2018-01-31 03:00:00
6.997803752537079e-08,2018-01-31 03:00:00
1.6032231365448676e-11,2018-01-31 03:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.08026452426162227,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
7.862915580164742e-18,2018-01-31 06:00:00
5.037718532488505e-10,2018-01-31 06:00:00
2.950615279876999e-09,2018-01-31 06:00:00
2.9171651771896763e-10,2018-01-31 06:00:00
1.1808738839334658e-10,2018-01-31 06:00:00
1.935668610775217e-10,2018-01-31 06:00:00
0.08026452426162227,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
1.935668610775217e-10,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
0.00011429723390410741,2018-01-31 06:00:00
1.935668610775217e-10,2018-01-31 06:00:00
1.0993411256211994e-06,2018-01-31 06:00:00
2.9171651771896763e-10,2018-01-31 06:00:00
2.950615279876999e-09,2018-01-31 06:00:00
2.950615279876999e-09,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
2.950615279876999e-09,2018-01-31 06:00:00
6.724317028611756e-11,2018-01-31 06:00:00
1.7248583869455632e-07,2018-01-31 06:00:00
2.2073173037774155e-06,2018-01-31 06:00:00
2.9916373822046467e-07,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
2.5722697409507843e-11,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.0006338213053511464,2018-01-31 06:00:00
7.804928890355365e-14,2018-01-31 06:00:00
3.663595296799643e-12,2018-01-31 06:00:00
6.512914351409065e-06,2018-01-31 06:00:00
8.516041106558052e-09,2018-01-31 06:00:00
1.935668610775217e-10,2018-01-31 06:00:00
0.004118836666137142,2018-01-31 06:00:00
1.935668610775217e-10,2018-01-31 06:00:00
6.724317028611756e-11,2018-01-31 06:00:00
1.1808738839334658e-10,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
1.2066759419545718e-07,2018-01-31 06:00:00
1.5393935645985554e-07,2018-01-31 06:00:00
3.3910002651932677e-08,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
1.5744862828981067e-15,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
3.663595296799643e-12,2018-01-31 06:00:00
1.0365130982258416e-07,2018-01-31 06:00:00
0.001522624322667333,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
1.1808738839334658e-10,2018-01-31 06:00:00
0.003597526624512952,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
1.1808738839334658e-10,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
2.088650570570999e-05,2018-01-31 06:00:00
1.935668610775217e-10,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
6.512914351409065e-06,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
1.1808738839334658e-10,2018-01-31 06:00:00
1.0993411256211994e-06,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
1.1808738839334658e-10,2018-01-31 06:00:00
7.276296393455773e-13,2018-01-31 06:00:00
0.001522624322667333,2018-01-31 06:00:00
7.276296393455773e-13,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
1.4632118450065072e-09,2018-01-31 06:00:00
2.9171651771896763e-10,2018-01-31 06:00:00
1.5393935645985554e-07,2018-01-31 06:00:00
0.00013869728371351258,2018-01-31 06:00:00
0.001522624322667333,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
4.851757315591924e-06,2018-01-31 06:00:00
8.10858129928069e-09,2018-01-31 06:00:00
0.001522624322667333,2018-01-31 06:00:00
1.5393935645985554e-07,2018-01-31 06:00:00
1.4632118450065072e-09,2018-01-31 06:00:00
0.0012885914014371122,2018-01-31 06:00:00
2.9171651771896763e-10,2018-01-31 06:00:00
2.9916373822046467e-07,2018-01-31 06:00:00
1.1808738839334658e-10,2018-01-31 06:00:00
0.001522624322667333,2018-01-31 06:00:00
3.585005509663293e-08,2018-01-31 06:00:00
1.4632118450065072e-09,2018-01-31 06:00:00
7.447690991007795e-10,2018-01-31 06:00:00
0.11252330818255625,2018-01-31 06:00:00
1.7881331982187765e-10,2018-01-31 06:00:00
1.6032231365448676e-11,2018-01-31 06:00:00
5.119375882046118e-05,2018-01-31 06:00:00
2.5722697409507843e-11,2018-01-31 06:00:00
4.851757315591924e-06,2018-01-31 06:00:00
2.7477149015807157e-12,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
1.2544263939255706e-05,2018-01-31 06:00:00
0.0236503665905716,2018-01-31 06:00:00
0.9998771229876231,2018-01-31 06:00:00
0.001522624322667333,2018-01-31 06:00:00
1.457189442162569e-07,2018-01-31 06:00:00
1.055984718330096e-05,2018-01-31 06:00:00
3.3170796443571954e-07,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
4.851757315591924e-06,2018-01-31 06:00:00
1.055984718330096e-05,2018-01-31 06:00:00
1.3915898450504794e-06,2018-01-31 06:00:00
3.663595296799643e-12,2018-01-31 06:00:00
0.1253262013800634,2018-01-31 06:00:00
1.055984718330096e-05,2018-01-31 06:00:00
1.055984718330096e-05,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
1.935668610775217e-10,2018-01-31 06:00:00
2.1733189232039176e-10,2018-01-31 06:00:00
0.001522624322667333,2018-01-31 06:00:00
0.001522624322667333,2018-01-31 06:00:00
0.4981628402858116,2018-01-31 06:00:00
1.9205838288529155e-05,2018-01-31 06:00:00
2.950615279876999e-09,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
2.5722697409507843e-11,2018-01-31 06:00:00
3.663595296799643e-12,2018-01-31 06:00:00
1.0365130982258416e-07,2018-01-31 06:00:00
1.935668610775217e-10,2018-01-31 06:00:00
0.9999676515399112,2018-01-31 06:00:00
1.494707583343539e-10,2018-01-31 06:00:00
2.0641031593632327e-08,2018-01-31 06:00:00
2.5722697409507843e-11,2018-01-31 06:00:00
1.0365130982258416e-07,2018-01-31 06:00:00
0.999521472695037,2018-01-31 06:00:00
6.535528228786188e-10,2018-01-31 06:00:00
0.0012885914014371122,2018-01-31 06:00:00
7.276296393455773e-13,2018-01-31 06:00:00
7.276296393455773e-13,2018-01-31 06:00:00
0.999521472695037,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
1.1808738839334658e-10,2018-01-31 06:00:00
0.001522624322667333,2018-01-31 06:00:00
4.656486255849514e-08,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
0.28695831953865886,2018-01-31 06:00:00
2.688505287266814e-13,2018-01-31 06:00:00
0.001522624322667333,2018-01-31 06:00:00
1.3915898450504794e-06,2018-01-31 06:00:00
4.408536409615258e-13,2018-01-31 06:00:00
2.7017259214368966e-11,2018-01-31 09:00:00
1.7881331982187765e-10,2018-01-31 09:00:00
1.053653955660451e-12,2018-01-31 09:00:00
2.9916373822046467e-07,2018-01-31 09:00:00
1.8341946872670545e-09,2018-01-31 09:00:00
3.1202432580692385e-11,2018-01-31 09:00:00
3.3910002651932677e-08,2018-01-31 09:00:00
3.663595296799643e-12,2018-01-31 09:00:00
2.688505287266814e-13,2018-01-31 09:00:00
5.854745000446243e-11,2018-01-31 09:00:00
2.688505287266814e-13,2018-01-31 09:00:00
8.288701013164922e-14,2018-01-31 09:00:00
2.688505287266814e-13,2018-01-31 09:00:00
2.688505287266814e-13,2018-01-31 09:00:00
2.688505287266814e-13,2018-01-31 09:00:00
3.663595296799643e-12,2018-01-31 09:00:00
0.0003459329459737778,2018-01-31 09:00:00
2.688505287266814e-13,2018-01-31 09:00:00
3.3910002651932677e-08,2018-01-31 09:00:00
3.04561054843424e-09,2018-01-31 09:00:00
1.8926831053984772e-05,2018-01-31 09:00:00
3.663595296799643e-12,2018-01-31 09:00:00
0.00013869728371351258,2018-01-31 09:00:00
0.00013869728371351258,2018-01-31 09:00:00
0.00013869728371351258,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
2.688505287266814e-13,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
1.935668610775217e-10,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
1.8447248387028905e-07,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
1.935668610775217e-10,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
2.111254019114315e-06,2018-01-31 09:00:00
2.688505287266814e-13,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
1.935668610775217e-10,2018-01-31 09:00:00
6.406579249066381e-09,2018-01-31 09:00:00
0.9907362157337103,2018-01-31 09:00:00
2.8640705917879187e-10,2018-01-31 09:00:00
0.0002098835889777279,2018-01-31 09:00:00
0.08098987585547368,2018-01-31 09:00:00
0.00013869728371351258,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
0.00013869728371351258,2018-01-31 09:00:00
2.950615279876999e-09,2018-01-31 09:00:00
0.001522624322667333,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
2.950615279876999e-09,2018-01-31 09:00:00
0.28695831953865886,2018-01-31 09:00:00
4.701153517371164e-08,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
6.512914351409065e-06,2018-01-31 09:00:00
6.512914351409065e-06,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
1.0365130982258416e-07,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
1.796566620840578e-08,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
1.5547258054100023e-05,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
0.008905052908854355,2018-01-31 09:00:00
7.313894382204015e-05,2018-01-31 09:00:00
6.512914351409065e-06,2018-01-31 09:00:00
2.688505287266814e-13,2018-01-31 09:00:00
4.851757315591924e-06,2018-01-31 09:00:00
2.5722697409507843e-11,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
0.06407646580843036,2018-01-31 09:00:00
3.663595296799643e-12,2018-01-31 09:00:00
2.2073173037774155e-06,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
3.0262387826749393e-05,2018-01-31 09:00:00
0.022783300943445012,2018-01-31 09:00:00
3.0262387826749393e-05,2018-01-31 09:00:00
3.04561054843424e-09,2018-01-31 09:00:00
3.0262387826749393e-05,2018-01-31 09:00:00
3.0262387826749393e-05,2018-01-31 09:00:00
2.2209433386785674e-07,2018-01-31 09:00:00
3.0262387826749393e-05,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
2.688505287266814e-13,2018-01-31 09:00:00
2.1733189232039176e-10,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
1.7316677870658146e-07,2018-01-31 09:00:00
0.00013869728371351258,2018-01-31 09:00:00
1.1808738839334658e-10,2018-01-31 09:00:00
0.9687591355690918,2018-01-31 09:00:00
1.1808738839334658e-10,2018-01-31 09:00:00
2.7017259214368966e-11,2018-01-31 09:00:00
5.238247567416415e-11,2018-01-31 09:00:00
3.0262387826749393e-05,2018-01-31 09:00:00
5.119375882046118e-05,2018-01-31 09:00:00
3.04561054843424e-09,2018-01-31 09:00:00
0.001522624322667333,2018-01-31 09:00:00
3.0262387826749393e-05,2018-01-31 09:00:00
3.0262387826749393e-05,2018-01-31 09:00:00
3.04561054843424e-09,2018-01-31 09:00:00
3.0262387826749393e-05,2018-01-31 09:00:00
3.0262387826749393e-05,2018-01-31 09:00:00
7.274944962758586e-10,2018-01-31 09:00:00
3.0262387826749393e-05,2018-01-31 09:00:00
